ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,intercept,depVarHat,solID
2018-04-09,1131721.66666667,750988.960108835,-232965.209722011,0,569008.862425087,0,3061.80231596642,143.785884973557,86.8549231930208,3.20291869250459e-07,21255.4360509523,130660.503444619,0,1242240.99543193,1_6_1
2018-04-16,950015,750780.266617997,-290679.449655823,0,477907.449362653,0,646.222361503305,6.87921008090218,5.38932108691192,6901.59532863444,20533.8236305747,89975.2535852662,0,1056077.42976197,1_6_1
2018-04-23,801298.333333333,750571.572790732,-340186.343027608,0,392947.368935695,0,135.803023997539,29933.997680706,0.334323894191158,601.777528882175,18063.3192437684,19213.69597354,0,871281.526473607,1_6_1
2018-04-30,779838.333333334,750362.878963466,-345687.688786682,365098.322576542,384608.349312004,0,28.5128901336311,1663.27333195323,0.0207393042108163,34104.2081381189,15874.4314621772,14771.7770816137,0,1220824.08570863,1_6_1
2018-05-07,889546.666666667,750154.185136201,-309435.51240677,-60282.4645593661,443191.961300145,0,5.98535506634545,4644.80667501497,0.0012865318380881,5319.44190884233,19044.0241385298,2220.85689560035,0,854863.285729795,1_6_1
2018-05-14,862850,749945.491308935,-276873.634500304,0,415222.675235719,0,1.25638038186037,226.989246054515,51377.5696092485,34193.9813513664,5975.92844454523,42853.9320888131,0,1022924.18916476,1_6_1
2018-05-21,2601601.66666667,749736.79748167,-291244.614489342,328133.775374065,464834.636710317,1115253.44025793,38.3844538570747,545.191232843867,3768.56804995096,5347.36521849642,1424.42435669635,58060.6738211678,0,2435898.64246765,1_6_1
2018-05-28,905008.333333334,749528.103654405,-346034.184185919,0,446168.932463434,0,8.05771108225041,26.1327501688194,27714.1888438635,5428.78299965242,16574.0887550489,93628.1905224514,0,993042.293514187,1_6_1
2018-06-04,910551.666666667,749319.409827139,-390964.717329147,0,457992.62726767,0,1.69139298082387,1.24959464659804,1875.27886214806,462.319021650297,19578.6543762932,97107.0859707317,0,935373.598984113,1_6_1
2018-06-11,923853.333333333,749110.716004058,-386432.227459521,0,435382.070350605,0,3505.39939653013,0.0597451722032589,38802.6878763974,36.5012029739352,16876.5663792119,35003.0824371141,0,892284.855932542,1_6_1
2018-06-18,982420,748902.022180977,-343608.442045224,0,492365.169942,0,740.436786729154,93.6249200111294,2724.54070139,2.8639571454341,19586.0170694298,68949.0085355098,0,989755.242047968,1_6_1
2018-06-25,1056811.66666667,748693.328357896,-304333.437233247,0,508328.651618586,0,155.628279835924,4.47828957280044,90404.2916844993,12774.7740309783,18462.032130059,57312.9959301022,0,1131802.74308828,1_6_1
2018-07-02,932326.666666667,748484.634534815,-287628.438050339,0,428476.843082332,0,13047.2184315889,34081.7748145818,7697.95636098537,1231.09526148855,16677.9239127998,46623.5036126373,0,1008692.51196089,1_6_1
2018-07-09,1126221.66666667,748275.940711734,-269368.261761402,0,536516.257954324,0,2803.95255970398,1937.27430184616,102917.593002947,27719.1956871142,18734.9501121424,45309.0005322894,0,1214845.9031007,1_6_1
2018-07-16,1140006.66666667,748067.246888653,-219013.577921738,0,541652.74400587,0,8243.70008281385,4779.11962955982,9240.07525407515,3648.06700588804,19433.4208808399,26670.3534104906,0,1142721.14923645,1_6_1
2018-07-23,1479303.33333333,747858.553065571,-145128.959862288,0,694962.006262534,0,13503.4940583362,233.702608087546,38824.183234383,302.15312034566,19782.1040292386,63308.2691514704,0,1433645.50566768,1_6_1
2018-07-30,1647193.33333333,747649.859243264,-90045.9194656465,0,829008.540558712,0,2904.42990442231,11.1858262629642,2726.2491938442,23.7997646870655,23901.7998399971,30639.2667783704,0,1546819.21164391,1_6_1
2018-08-06,2009478.33333333,747441.165420957,-78290.7151445567,0,912104.524957976,0,15272.3475205087,8223.38950493465,57512.4607285552,1.86703105203481,24267.7901692718,183980.174745396,0,1870513.00493409,1_6_1
2018-08-13,1523443.33333333,747232.47159865,-83015.1787540572,0,759716.070314182,0,3295.54180874422,408.843766784247,4312.5084910956,17156.4780458118,8718.00179834285,98754.1831121733,0,1556578.92018173,1_6_1
2018-08-20,1420118.33333333,747023.777776343,-54259.7827173136,0,634986.847721304,0,180534.617684303,13749.1482484563,271.029966804739,1794.21293970575,2188.41425173335,73473.217803724,0,1599761.48367506,1_6_1
2016-11-21,2964696.66666667,744489.923065151,418126.6664235,0,1359524.12190484,0,122908.237682226,58357.5409516595,34483.514480441,49229.2651146033,225.39776778257,30562.9680108952,0,2817907.6354011,1_6_4
2016-11-28,2848525,744726.413326992,339461.6857687,0,1405403.96959163,0,34472.5320101567,10614.638785548,19562.123096519,43060.1526712642,42256.7892826359,54697.4982368331,0,2694255.80277028,1_6_4
2016-12-05,2740160,744962.903572889,265305.76773593,0,1239830.77418466,0,40494.0501123652,95163.1627521804,871.107802431835,28786.619216271,47587.4917120595,149187.489316737,0,2612189.36640553,1_6_4
2016-12-12,2380508.33333333,745199.393818786,248141.3965967,0,1190150.35378512,0,9251.92604038722,23683.1189259651,36.7762883768794,29789.0238785648,42573.656949922,54366.1558257298,0,2343191.80210955,1_6_4
2016-12-19,2230915,745435.884064683,280924.405061011,-317710.45214119,1073146.25530124,0,1975.03976480352,121719.246895199,1.54902462070905,21104.4655756329,38084.7724619903,5878.47735490228,0,1970559.64336289,1_6_4
2016-12-26,3659425,745672.37431058,307601.109673046,1019206.76413275,1163923.66177625,0,288393.736153994,41252.5899498524,0.0652388563232804,43929.9599466312,52430.1676913171,300.554032380214,0,3662710.98290565,1_6_4
2017-01-02,2827008.33333333,745908.864556477,282431.116866436,0,1128989.31895935,0,264468.327667155,139819.362152339,221840.877714843,43419.827418629,46941.7233122079,102028.013321813,0,2975847.43196924,1_6_4
2017-01-09,2042143.33333333,746145.354802374,212101.080229154,0,1026179.6263039,0,121783.079605829,62898.7344105664,24259.4047858707,43486.7520911642,47812.5098296448,51552.33992457,0,2336218.88198307,1_6_4
2017-01-16,2113358.33333333,746381.014459414,139768.531779677,0,1008940.18511604,0,52711.9177834225,11833.5874496576,4780.58631640025,42682.7061739864,47413.0644261569,87378.4526428228,0,2141890.04614757,1_6_4
2017-01-23,2179918.33333333,746616.674116454,97140.6336013082,0,1053660.98008345,0,12383.7768044374,1606.03938657907,69205.1475449506,50824.7472904803,47045.7948150867,26699.4166820757,0,2105183.21032482,1_6_4
2017-01-30,2370613.33333333,746852.333773494,79567.2361522731,0,1068611.67609239,0,118791.168977375,206.449167497303,3606.39384363088,45273.4692750898,50117.1806314315,51741.1300764451,0,2164767.03798962,1_6_4
2017-02-06,1814556.66666667,747087.993430534,63154.3523990984,0,910722.135969344,0,32943.2654131667,26.3475505566874,153.420092825323,15720.7995807681,38663.2148422493,5283.91664006774,0,1813755.44591861,1_6_4
2017-02-13,1951668.33333333,747323.653087574,33724.4688317773,0,947116.963506699,0,7401.04048855751,41095.1699751241,6.46417505878042,48967.3593185609,4785.09766158556,21441.2133042277,0,1851861.43034916,1_6_4
2017-02-20,1918238.33333333,747559.312744613,-6233.82219447679,0,924116.286510239,0,1573.80260790856,6637.01697970456,60716.4316464075,17584.53875017,357.269815844443,27194.4977618742,0,1779505.33462228,1_6_4
2017-02-27,1472390,747794.972401653,-50330.397762974,0,723023.651005576,0,330.62927898271,875.932029256702,3074.52725764738,59833.6035750416,17880.3933740887,49150.3588347297,0,1551633.669994,1_6_4
2017-03-06,1477865,748030.623578335,-95735.6379418219,0,705963.081554607,0,69.2814623258251,112.173903954528,103115.381513158,23888.1048935459,30863.1569692378,17075.6986801707,0,1533381.86461351,1_6_4
2017-03-13,1300166.66666667,748266.274755017,-137316.027929392,0,620226.90697755,0,6144.09609070007,14.3089883778087,6080.66229960048,6962.88190280823,30554.9964736524,43884.2001180169,0,1324818.29967633,1_6_4
2017-03-20,1160205,748501.925931698,-165568.314457464,0,544801.905092318,0,1303.08902749257,1.82434984239763,165256.255890422,1800.67916103121,22305.03932315,41872.4902272561,0,1360274.89454575,1_6_4
2017-03-27,1356871.66666667,748737.57710838,-179131.065006992,0,674057.814161008,0,273.603735418083,2075.25197988063,12842.0252144261,27865.9107502849,31588.3504985994,52932.4162089631,0,1371241.88464997,1_6_4
2017-04-03,1355833.33333333,748973.228285062,-194765.093289932,0,681066.032903086,0,57.3253435659515,267.41276006002,560.815109294814,8372.41171669335,24186.0219823574,2893.72408674939,0,1271611.87889694,1_6_4
2017-04-10,1176266.66666667,749208.879461744,-233050.628255579,24699.2004143397,558770.914464417,0,12.0054264326839,140246.895878282,23.6560075269382,2185.7251085168,17381.5374523798,254.571346504529,0,1259732.75730456,1_6_4
2017-04-17,1955281.66666667,749444.530638425,-290091.225469283,969312.977125144,460411.785505039,0,2783.01705203997,63582.6826219187,0.996359531202561,547.817444932997,16871.3364647466,5805.70086906863,0,1978669.61861156,1_6_4
2017-04-24,1029928.33333333,749675.031912214,-332111.345811388,0,498272.819249379,0,586.130767287602,120076.623727682,0.0419627008271787,135.864906188682,15936.1942928155,18539.022201597,0,1071110.38320848,1_6_4
2017-05-01,2263143.33333333,749905.533186003,-328612.169310325,356506.452407783,425627.857557799,0,82612.1042176624,39805.0123298516,0.00176729739375049,33.6075712179291,12901.9079727785,4235.24445756157,0,1343015.55215763,1_6_4
2017-05-08,813771.666666667,750136.034459792,-290437.257574804,0,392197.061175786,0,20850.3696968262,118543.051515524,7.44313323123374e-05,8.30776209235205,9705.52711018162,4781.93895291753,0,1005785.03317275,1_6_4
2017-05-15,880871.666666667,750366.535733581,-265081.39035931,0,442737.059644305,0,4562.21442836697,38509.5969343746,3.13474303950543e-06,2.05334066174236,768.951302133368,21170.7913786618,0,993035.812405909,1_6_4
2017-05-22,919185,750597.037007371,-287987.110241249,-58863.8354479209,455457.730994005,0,964.405270530277,20700.5024913036,1.3202254502916e-07,34940.6155358653,54.8333566458595,27119.5335602639,0,942983.712526946,1_6_4
2017-05-29,826321.666666667,750827.538281159,-343088.566573306,0,403675.115989622,0,202.350156906641,2952.27396678928,27729.5927379683,11106.2144839369,5119.01166453395,4862.011115084,0,863385.541822694,1_6_4
2017-06-05,833798.333333333,751051.334276001,-379443.911840394,320411.793043106,392934.380111462,0,5233.20964966651,8914.06972451665,1265.08818815486,32081.4439631447,7746.48596080585,583.999990250218,0,1140777.89306671,1_6_4
2017-06-12,746271.666666667,751275.130270843,-366262.48755921,0,374468.131758417,0,1107.79383848929,1190.83700435101,53.4678159057091,9964.10880109515,10609.060449279,944.522592954116,0,783350.564972124,1_6_4
2017-06-19,1036406.66666667,751498.926265685,-322669.25080169,0,474164.131216032,0,83671.4142455688,152.749013448936,2.25217930220434,7383.50808895033,14670.0613050476,1210.73584143556,0,1010084.52735378,1_6_4
2017-06-26,927931.666666667,751722.722260527,-288686.583330671,0,446136.22490708,0,21173.4632979255,56327.6699812739,11313.0904255623,1914.82384902005,11632.3942839763,136.279030108423,0,1011670.0847048,1_6_4
2017-07-03,1126943.33333333,751946.518255369,-274923.63284991,0,524740.867650714,0,10851.2750024429,10095.5774209673,60385.192930121,44920.9602388423,23087.0522588273,4610.59494177011,0,1155714.40584914,1_6_4
2017-07-10,1184220,752170.314250211,-253304.987844955,0,594818.688673871,0,2324.27123187952,1357.28798105568,3054.38259379205,15549.3601882995,24466.9563052159,2967.60046342138,0,1143403.87384279,1_6_4
2017-07-17,1315508.33333333,752394.110245053,-198813.125112871,0,572267.600066614,0,9430.82118593903,34678.0820132464,205427.030204667,4265.23742352867,23010.0193218386,535.448308004363,0,1403195.22365602,1_6_4
2017-07-24,1279360,752590.68112407,-127680.974746911,0,642063.412029831,0,2013.98637575144,5376.62066210074,20091.1837205146,1083.56351097695,23810.5891313594,10202.9481401554,0,1329552.00994785,1_6_4
2017-07-31,1455811.66666667,752787.252003086,-81682.3508495241,0,666921.464233662,0,11553.1613946438,81238.6341589409,4069.39623849814,269.659029465807,26452.2628036973,7208.50542598127,0,1468817.98443845,1_6_4
2017-08-07,1553355,752983.822882103,-76430.2640383369,0,740327.835330533,0,2478.27899845811,65840.5889376555,54992.6349180295,66.7598330843917,37657.5237555031,5347.06388074698,0,1583264.24449778,1_6_4
2017-08-14,1374855,753180.39376112,-78465.6177539155,0,632199.117549378,0,79507.1013839609,12668.9505818583,2732.56643254362,16.5064570604172,4571.38672564389,21474.301777306,0,1427884.70691496,1_6_4
2017-08-21,1970110,753376.964640137,-41874.2491619615,0,944951.832549988,0,19913.0570005322,1727.28651754002,73457.7324210318,20657.0144659725,340.461455393836,27203.644290815,0,1799753.74417945,1_6_4
2017-08-28,2336431.66666667,753573.535519154,38254.6782831274,0,1055469.57208985,0,308898.733069096,222.174151817054,3884.65772054117,19340.3509424849,40315.2272734605,73585.8976294783,0,2293544.826679,1_6_4
2017-09-04,2002065,753685.515779237,119727.208064422,0,1005662.82729025,0,178123.305669498,28.3566995336598,165.386597646327,5451.15187375479,35609.6310654454,40343.732275471,0,2138797.11531526,1_6_4
2017-09-11,2027418.33333333,753797.496039321,161330.071628384,0,886861.128076733,0,228941.979758904,51769.6402612683,11796.3955876921,11948.9179833332,35701.9439003066,2908.94533727801,0,2145056.51857322,1_6_4
2017-09-18,1886570,753909.476299404,166814.190532335,0,947028.581596296,0,90798.9315800777,8983.6034672295,513.608701021978,3196.30143759488,40726.9058381548,13383.6301697669,0,2025355.22962188,1_6_4
2017-09-25,2529721.66666667,754021.456559488,173799.173368476,0,1115790.30122234,0,277485.706690082,57389.9802865998,21.6619330066809,28214.342881903,50878.6705457677,37555.8015232049,0,2495157.09501086,1_6_4
2017-10-02,2357930,754133.436819571,205643.050240463,34535.3803659926,1174270.81960706,0,337331.431495607,34947.9069492559,0.912366725275878,8500.02378586928,51752.9108168921,62128.7307628086,0,2663244.60321025,1_6_4
2017-10-09,3003391.66666667,754245.417079654,247966.708758404,0,1226771.93286773,0,308293.201827473,121893.195922722,144202.32047954,39750.9435606712,45257.3690500384,26083.6815747587,0,2914464.77112099,1_6_4
2017-10-16,2283685,754357.397339738,276369.187185297,0,1146866.85646116,0,177165.062538464,41409.6873922926,10116.6454714775,38205.6488890985,51722.2438300776,111888.674475867,0,2608101.40358347,1_6_4
2017-10-23,2584721.66666667,754339.848887755,294652.833016041,0,1167792.59119653,0,216410.01916157,23828.8525263081,438.363408507767,44391.085768506,51834.827879215,101590.623202986,0,2655279.04504742,1_6_4
2017-10-30,2565400,754322.300435772,330097.246453363,-155502.321932787,1250883.02994804,0,99762.0454195432,3460.50354574849,18.4845310485454,46075.9428312076,53406.2285224592,10359.5283462333,0,2392882.98810063,1_6_4
2017-11-06,3407085,754304.751983789,390108.091626903,0,1397774.81899521,0,98744.7743016837,114109.658443179,186294.478986953,37658.713017046,55988.6220118049,40852.5906993032,0,3075836.50006587,1_6_4
2017-11-13,2803291.66666667,754287.203531806,438316.523848582,0,1408604.08734921,0,25962.8988119011,35040.549271075,16222.2896769155,52276.6579917133,10440.710338892,31913.5180014517,0,2773064.43882154,1_6_4
2017-11-20,3303155,754269.655079824,427494.439281865,0,1454763.83617985,0,184777.844866001,49373.4353749293,3347.86655973935,37984.3885539352,834.825288875471,29868.1042507408,0,2942714.39543576,1_6_4
2017-11-27,3103743.33333333,754252.106627841,355219.161279714,0,1503357.02357255,0,62504.2374914262,8426.92091866146,55748.9890129557,34197.3685905527,58463.1661620066,103707.544628972,0,2935876.51828468,1_6_4
2017-12-04,2793875,754234.558175858,275266.510562236,0,1269268.57522787,0,109754.321498005,30329.9626968093,2777.01798209526,27151.8058164909,61014.5197863197,34970.7809342414,0,2564768.05267993,1_6_4
2017-12-11,2260396.66666667,754027.54607859,246440.584769607,0,1135891.69020055,0,29704.2244721197,4578.38852772764,117.863825252095,30491.0772906862,58919.2245435823,91430.5461476087,0,2351601.14585572,1_6_4
2017-12-18,2399176.66666667,753820.533981322,273657.413159235,0,1094196.50765143,0,213197.333683394,29883.6750494673,4.96556400320149,21546.5751463219,62728.8976628029,128289.799930244,0,2577325.70182823,1_6_4
2017-12-25,3827520,753613.521884055,305913.93376437,478588.652234811,1028966.2913767,0,309757.125356538,4498.83591613402,107738.581759224,44116.1165525287,61787.3178983898,188777.894081448,0,3283758.2708242,1_6_4
2018-01-01,3109461.66666667,753406.509786787,291154.421516993,209055.44232368,1037611.30696373,0,179493.042542621,587.081638412003,42724.0638453044,38448.9964433994,63968.3867523786,256584.092348214,0,2873033.34416151,1_6_4
2018-01-08,2228128.33333333,753199.497689519,226172.83492618,0,1107460.5696564,0,59666.378715307,256.341507187808,2041.05878527316,45157.7812861821,64857.6739500345,262909.327936644,0,2521721.46445273,1_6_4
2018-01-15,2202593.33333333,752992.485592251,150960.280732548,0,957655.038309217,0,147222.245143233,32.7233101785811,117786.803621719,15664.4167628628,63839.2669145956,54950.8984182682,0,2261104.15880487,1_6_4
2018-01-22,1918293.33333333,752784.00045656,102343.564020298,0,893914.81758021,0,44263.9582209014,10527.4892810714,186998.766389015,4300.29420844545,55102.2547102494,13275.1236274121,0,2063510.26849416,1_6_4
2018-01-29,1862458.33333333,752575.51532087,81927.9554506151,0,861420.237073638,0,84719.1312677163,1418.66764169459,16349.6061170687,1092.72023399187,55455.215349627,12928.870415906,0,1867887.91887113,1_6_4
2018-02-05,1975951.66666667,752367.030185179,66890.339746016,0,973791.738250423,0,21494.7029535379,182.186959152686,19708.0006365281,12297.0186411535,61877.3294200965,152166.232418417,0,2060774.5792105,1_6_4
2018-02-12,1827318.33333333,752158.545049489,39963.8438515849,0,865618.754231349,0,20060.4665335808,10139.150992942,877.979116699476,3297.32722107351,13939.7274166587,54340.2145770224,0,1760396.0089904,1_6_4
2018-02-19,1656268.33333333,751950.059913798,1339.60756802291,0,811508.397600349,0,4381.92107523512,1363.46728835547,23811.3001946593,832.397457301736,1165.75707973912,34772.3690687761,0,1631125.27724624,1_6_4
2018-02-26,1703790,751741.574778108,-42299.9288272512,0,769994.194704223,0,16009.20777307,12372.5527001276,69898.4729326498,206.820013969738,43849.1695549435,30342.2156921885,0,1652114.27932203,1_6_4
2018-03-05,1488115,751533.089642417,-87672.6438656145,0,746993.818838633,0,3466.77615746984,1684.13955199268,3651.20584427705,51.1821840445743,49486.5036663513,26214.4140124297,0,1495408.486032,1_6_4
2018-03-12,1727330,751324.534720835,-130601.214197285,0,726310.193322898,0,154937.95071567,26898.8001744991,169445.432957614,12.6536071652908,44274.5601093314,8076.61943539213,0,1750679.53084612,1_6_4
2018-03-19,1208246.66666667,751115.979799254,-161792.37896139,0,607718.834022208,0,47672.6214099733,3977.62249367612,13455.8426271465,3.12754323102661,41967.1408298407,10686.7954059707,0,1314805.58516991,1_6_4
2018-03-26,1388960,750907.424877672,-177247.280357496,24699.2004143397,631080.416366599,0,66374.5666114874,24948.8055862009,8984.85601992482,0.772975899035231,35725.2221811693,35207.0503145314,0,1400681.03499033,1_6_4
2018-04-02,2408331.66666667,750698.86995609,-190731.833786807,969312.977125144,539625.766564515,0,16102.4706991319,3646.99279227238,388.069473947605,0.191039016558762,40868.3184620745,12007.6634501771,0,2141919.48577556,1_6_4
2018-04-09,1131721.66666667,750490.315034509,-224251.558551225,0,567830.587259707,0,3487.6656422887,1785.26982463393,16.3614961504238,0.0472146294190261,42207.7432838212,95129.1387427297,0,1236695.56994724,1_6_4
2018-04-16,950015,750281.760112927,-279807.099531787,0,476917.822458541,0,735.611541078217,229.701190886579,0.689110493752269,21797.4467821984,39636.763356385,49634.0639263914,0,1059426.75894711,1_6_4
2018-04-23,801298.333333333,750073.204855141,-327462.275216172,0,392133.67312761,0,154.272062466855,56443.4183143325,0.0290225686161543,6255.29682900687,30048.2819990277,3695.65384527208,0,911341.554839253,1_6_4
2018-04-30,779838.333333334,749864.649597354,-332757.852878063,356506.452407783,383811.921529736,0,32.3150650247516,10124.7670457563,0.00122231188709482,60047.9603760439,21318.8149825179,2801.20401958508,0,1251750.23336805,1_6_4
2018-05-07,889546.666666667,749656.094339568,-297861.624965879,-58863.8354479209,442274.221496813,0,6.76727091057567,18716.6501508728,5.14787734322289e-05,24026.6575700911,31122.5701173128,132.382364946446,0,909209.882948194,1_6_4
2018-05-14,862850,749447.539081782,-266517.666446952,0,414362.852834627,0,1.41709581393702,2639.31920313863,24869.3883903837,60463.3126164108,3360.0147081897,16580.4892412271,0,1005206.66672462,1_6_4
2018-05-21,2601601.66666667,749238.983823995,-280351.125375415,320411.793043106,463872.080334464,1125267.91158189,31.5620871383149,4322.83478268201,1124.93856941099,24296.8767589129,246.750950240924,25780.5148881979,0,2434243.12144462,1_6_4
2018-05-28,905008.333333334,749030.428566209,-333091.388230412,0,445245.028096734,0,6.60957551540143,563.593748802783,10872.8093772425,20466.3655892429,18046.7580683945,55206.3554042194,0,966346.560195948,1_6_4
2018-06-04,910551.666666667,748821.873308422,-376341.374337476,0,457044.238983634,0,1.38407326576416,72.0592606129943,472.146765176378,5816.07667820161,32118.5981262746,57384.8292269165,0,925389.832085028,1_6_4
2018-06-11,923853.333333333,748613.318054818,-371978.41422599,0,434480.502879829,0,3310.81532164494,9.19004348295001,17124.4003433238,1492.69760939607,24272.6294036026,10283.937340297,0,867609.076770404,1_6_4
2018-06-18,982420,748404.762801213,-330756.37667936,0,491345.604711384,0,698.054257471166,1119.00238780451,757.14622263212,372.45440131798,33545.9532519163,33511.2531792378,0,978997.854533617,1_6_4
2018-06-25,1056811.66666667,748196.207547608,-292950.383880253,0,507276.030006507,0,146.384216790402,143.481616284846,60537.1655823129,31817.9438386715,30284.7583701096,24339.8267996028,0,1109791.41409763,1_6_4
2018-07-02,932326.666666667,747987.652294003,-276870.205613145,0,427589.574611693,0,13158.796998941,60618.2880262512,3063.61946747369,9861.47716373877,23739.6818288846,17418.8863117362,0,1026567.77108958,1_6_4
2018-07-09,1126221.66666667,747779.097040399,-259293.018885992,0,535405.266853279,0,2832.31005400567,11211.1801111637,75300.8971664052,52108.7895527504,30204.0650131486,16826.1502845598,0,1212374.73718972,1_6_4
2018-07-16,1140006.66666667,747570.541786794,-210821.762835042,0,540531.11652576,0,8414.79061172123,19119.5068235705,4007.83860434668,19272.7655323533,33545.5696682053,7122.49097919441,0,1168762.8576969,1_6_4
2018-07-23,1479303.33333333,747361.986533189,-139700.66809062,0,693522.913610494,0,14049.8224509521,2702.29936733755,18289.7045889968,5429.43817759624,35397.0185091161,29683.1260275124,0,1406735.64117457,1_6_4
2018-07-30,1647193.33333333,747153.431280358,-86677.9112874611,0,827291.871030815,0,3029.8161787829,349.347601361401,811.420874677062,1389.91355906332,51950.2255843055,8790.52220951823,0,1554088.63703142,1_6_4
2018-08-06,2009478.33333333,746944.876027526,-75362.3895696989,0,910215.784411109,0,15923.6555035285,25843.8315411199,30661.3087028829,346.578979145774,54875.6694663847,161529.025749911,0,1870978.34081191,1_6_4
2018-08-13,1523443.33333333,746736.320774695,-79910.1429832375,0,758142.888176779,0,3447.6210473956,3797.80235912711,1411.26216353661,38189.8033463663,9910.56077225779,56413.2416306247,0,1538139.35728754,1_6_4
2018-08-20,1420118.33333333,746527.765521863,-52230.2916196277,0,633671.948635507,0,184309.210206074,36160.4729840651,59.6699878016932,12470.8087208103,787.201417520813,35195.7784319183,0,1596952.56428593,1_6_4
2016-11-21,2964696.66666667,722255.966370807,440262.138553664,0,1386302.7411574,0,100414.717010045,46781.7156789325,34274.5101712582,225.417693735642,949.073490728822,92875.933453563,0,2824342.21358014,1_6_5
2016-11-28,2848525,722485.393925581,357432.662718974,0,1433086.28665491,0,25641.7925809523,3285.24469832209,21991.4434406154,140.94398715745,26338.4697857034,121649.252635306,0,2712051.49042752,1_6_5
2016-12-05,2740160,722714.821464888,279350.957625212,0,1264251.78717338,0,34772.5428008696,84828.6423698743,1973.91633422117,31.0177056477081,27056.474239898,191075.143281907,0,2606055.30299589,1_6_5
2016-12-12,2380508.33333333,722944.249004195,261277.910982852,0,1213592.80887938,0,7794.86080392227,7247.79359095961,169.186088600263,40.7202515210735,24963.1300974149,122135.072039183,0,2360165.73173803,1_6_5
2016-12-19,2230915,723173.676543502,295796.439873095,-334490.038649306,1094284.07441751,0,1663.82604855747,118129.537942957,14.4423714868451,11.369096331301,23477.0865251581,41110.5075048275,0,1963170.92167411,1_6_5
2016-12-26,3659425,723403.104082809,323885.399428147,1073035.2357904,1186849.52831703,0,296886.362852329,12454.9963152732,1.23242818435448,166.299880724281,28622.68553072,7972.34291933514,0,3653277.18754495,1_6_5
2017-01-02,2827008.33333333,723632.531622116,297382.916448039,0,1151227.08188353,0,258555.81772268,148660.023593853,214887.706143401,150.209202771748,26307.8916809673,160505.930574991,0,2981310.10887235,1_6_5
2017-01-09,2042143.33333333,723861.959161423,223329.633505483,0,1046392.34121994,0,99317.8941420801,19955.416231204,35394.4408157591,150.216962948849,26730.105592491,118739.615203766,0,2293871.62283509,1_6_5
2017-01-16,2113358.33333333,724090.580917147,147167.826510976,0,1028813.33383809,0,41290.9242717545,1245.0377024455,8401.63020826318,140.640352536222,26581.8493876988,150444.503496765,0,2128176.32668568,1_6_5
2017-01-23,2179918.33333333,724319.202672871,102283.223061532,0,1074414.99669288,0,9369.71844142982,72.0714969537693,65613.2444813989,247.280667978018,26463.3585227312,87534.6850115072,0,2090317.78104928,1_6_5
2017-01-30,2370613.33333333,724547.824428595,83779.4964067743,0,1089660.17735975,0,110045.47747924,4.15320695048732,6564.91437214805,166.646018466427,27563.998728043,118665.567141539,0,2160998.25514151,1_6_5
2017-02-06,1814556.66666667,724776.446184319,66497.7206166443,0,928660.678530721,0,28686.7280327024,0.239271142876167,568.564692796026,1.98418324656221,23379.9922452455,38651.0416067238,0,1811223.39536354,1_6_5
2017-02-13,1951668.33333333,725005.067940043,35509.8298237364,0,965772.376930227,0,6358.61213237027,37619.8579226027,48.5783843022116,231.487224026698,6270.93212328279,77928.1284739599,0,1854744.87095455,1_6_5
2017-02-20,1918238.33333333,725233.689695767,-6563.83845158504,0,942318.654370311,0,1353.8111151862,2533.22140211101,53782.710857514,3.29130792025648,1138.05794503997,87582.600648091,0,1807382.19889035,1_6_5
2017-02-27,1472390,725462.311451491,-52994.8705327015,0,737265.086482095,0,285.712474899457,147.373051041816,5218.85211819256,374.18954846953,17714.1888932757,115746.508607781,0,1549219.35209454,1_6_5
2017-03-06,1477865,725690.924980119,-100803.847447929,0,719868.474083305,0,60.1850249069298,8.49500679667034,95082.4538846284,9.28912811834527,21994.4490587076,70143.413425144,0,1532053.8371438,1_6_5
2017-03-13,1300166.66666667,725919.538508749,-144585.488007734,0,632443.549495726,0,7564.62318179248,0.489415504054981,10312.6221300374,0.0793105043722187,21372.1776655624,109814.574396476,0,1362842.16609662,1_6_5
2017-03-20,1160205,726148.152037378,-174333.440206701,0,555532.897319289,0,1614.02299815835,0.0281954068154559,157156.405951384,0.00066612237184408,18038.6939648312,107652.480142764,0,1391809.24106863,1_6_5
2017-03-27,1356871.66666667,726376.765566007,-188614.197788322,0,687334.76693353,0,340.783743649336,2846.5669558319,20709.6759599031,36.9318120244721,21902.7146382328,119940.006221089,0,1390874.01404195,1_6_5
2017-04-03,1355833.33333333,726605.379094636,-205075.88578572,0,694481.026934537,0,71.7926418260508,165.803739333556,1853.26309523716,0.331814653420352,18817.6563331442,28140.0693881118,0,1265059.43725576,1_6_5
2017-04-10,1176266.66666667,726833.992623265,-245388.242909037,26003.6660598374,569777.055015191,0,15.1173877706583,155901.630498617,158.801632900558,0.00278812900746384,16055.4628150471,7170.13401757645,0,1256527.6199293,1_6_5
2017-04-17,1955281.66666667,727062.606151894,-305448.548386537,1020506.35412454,469480.541038526,0,3816.24752794282,22377.3340450089,13.5555988161091,2.34140962214266e-05,16142.6017035604,39641.8471874283,0,1993592.53901459,1_6_5
